model_id,size,instruction,dataset,framing,item_id,target,prediction,raw_result,bin_result,valid,abstain,effective_accuracy
qwen3_8b,large,0,truthseeker,framing2,truthseeker_848,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_849,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_850,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_851,0,1.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_852,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_853,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_854,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_855,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_856,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_857,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_858,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_859,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_860,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_861,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_862,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_863,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_864,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_865,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_866,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_867,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_868,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_869,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_870,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_871,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_872,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_873,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_874,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_875,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_876,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_877,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_878,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_879,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_880,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_881,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_882,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_883,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_884,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_885,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_886,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_887,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_888,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_889,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_890,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_891,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_892,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_893,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_894,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_895,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_896,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_897,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_898,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_899,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_900,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_901,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_902,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_903,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_904,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_905,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_906,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_907,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_908,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_909,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_910,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_911,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_912,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_913,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_914,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_915,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_916,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_917,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_918,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_919,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_920,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_921,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_922,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_923,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_924,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_925,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_926,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_927,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_928,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_929,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_930,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_931,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_932,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_933,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_934,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_935,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_936,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_937,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_938,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_939,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_940,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_941,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_942,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_943,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_944,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_945,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_946,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_947,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_948,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_949,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_950,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_951,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_952,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_953,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_954,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_955,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_956,0,1.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_957,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_958,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_959,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_960,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_961,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_962,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_963,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_964,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_965,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_966,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_967,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_968,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_969,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_970,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_971,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_972,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_973,0,1.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_974,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_975,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_976,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_977,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_978,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_979,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_980,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_981,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_982,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_983,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_984,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_985,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_986,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_987,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_988,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_989,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_990,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_991,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_992,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_993,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_994,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_995,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_996,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_997,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_998,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_999,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1000,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1001,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1002,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1003,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1004,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1005,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1006,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1007,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1008,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1009,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1010,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1011,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1012,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1013,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1014,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1015,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1016,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1017,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1018,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1019,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1020,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1021,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1022,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1023,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1024,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1025,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1026,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1027,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1028,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1029,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1030,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1031,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1032,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1033,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1034,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1035,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1036,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1037,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1038,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1039,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1040,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1041,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1042,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1043,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1044,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1045,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1046,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1047,0,1.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1048,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1049,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1050,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1051,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1052,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1053,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1054,0,,uncertain,,0,1,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1055,0,1.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1056,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing2,truthseeker_1057,0,0.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_0,1,1.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_1,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_2,1,1.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_3,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_4,1,1.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_5,1,1.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_6,1,1.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_7,1,1.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_8,1,1.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_9,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_10,1,1.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_11,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_12,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_13,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_14,1,1.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_15,1,1.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_16,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_17,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_18,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_19,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_20,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_21,1,1.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_22,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_23,1,1.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_24,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_25,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_26,1,1.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_27,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_28,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_29,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_30,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_31,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_32,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_33,1,1.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_34,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_35,1,1.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_36,1,1.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_37,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_38,1,1.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_39,1,1.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_40,1,1.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_41,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_42,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_43,1,1.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_44,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_45,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_46,1,1.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_47,1,1.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_48,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_49,1,1.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_50,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_51,1,1.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_52,1,1.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_53,1,1.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_54,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_55,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_56,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_57,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_58,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_59,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_60,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_61,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_62,1,1.0,correct,1.0,1,0,1.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_63,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_64,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_65,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_66,1,0.0,incorrect,0.0,1,0,0.0
qwen3_8b,large,0,truthseeker,framing3,truthseeker_67,1,0.0,incorrect,0.0,1,0,0.0
